adsh	grp	arc	negative	ptag	pversion	ctag	cversion
0001193125-23-133905	1	3	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-133905	1	4	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-134101	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-134101	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-134101	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-134101	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-134101	1	5	1	ExpensesOverAssets	rr/2021	AcquiredFundFeesAndExpensesOverAssets	rr/2021
0001193125-23-134101	1	6	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-134343	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-134343	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-134343	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-134343	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-134343	1	5	1	OtherExpensesOverAssets	rr/2021	Component1OtherExpensesOverAssets	rr/2021
0001193125-23-134343	1	6	1	OtherExpensesOverAssets	rr/2021	Component2OtherExpensesOverAssets	rr/2021
0001193125-23-134343	1	7	1	OtherExpensesOverAssets	rr/2021	Component3OtherExpensesOverAssets	rr/2021
0001193125-23-134343	1	8	1	ExpensesOverAssets	rr/2021	AcquiredFundFeesAndExpensesOverAssets	rr/2021
0001193125-23-134343	1	9	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-134499	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-134499	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-134499	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-134499	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-134499	1	5	1	OtherExpensesOverAssets	rr/2021	Component1OtherExpensesOverAssets	rr/2021
0001193125-23-134499	1	6	1	OtherExpensesOverAssets	rr/2021	Component2OtherExpensesOverAssets	rr/2021
0001193125-23-134499	1	7	1	ExpensesOverAssets	rr/2021	AcquiredFundFeesAndExpensesOverAssets	rr/2021
0001193125-23-134499	1	8	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-135448	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-135448	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-135448	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-135448	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-135448	1	5	1	ExpensesOverAssets	rr/2021	AcquiredFundFeesAndExpensesOverAssets	rr/2021
0001193125-23-135448	1	6	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-136949	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-136949	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-136949	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-136949	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-136949	1	5	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-136982	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-136982	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-136982	1	3	1	ExpensesOverAssets	rr/2021	AcquiredFundFeesAndExpensesOverAssets	rr/2021
0001193125-23-139522	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-139522	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-139522	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-139522	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-144366	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-144366	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-144366	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-144366	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-144828	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-144828	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-144828	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-144828	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-144828	1	5	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-145221	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-145221	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-145221	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-145221	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-145221	1	5	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-146251	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-146251	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-146251	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-146251	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-149472	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-149472	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-149472	1	3	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-149472	1	4	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-149505	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-149505	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-149505	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-149505	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-149505	1	5	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-149609	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-149609	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-149609	1	3	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-149609	1	4	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-152611	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-152611	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-152611	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-152611	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-152611	1	5	1	ExpensesOverAssets	rr/2021	AcquiredFundFeesAndExpensesOverAssets	rr/2021
0001193125-23-152611	1	6	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-153172	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-153172	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-153172	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-153172	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-153172	1	5	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-153750	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-153750	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-153750	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-153750	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-153750	1	5	1	ExpensesOverAssets	rr/2021	AcquiredFundFeesAndExpensesOverAssets	rr/2021
0001193125-23-153782	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-153782	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-153782	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-153782	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-153782	1	5	1	ExpensesOverAssets	rr/2021	AcquiredFundFeesAndExpensesOverAssets	rr/2021
0001193125-23-153915	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-153915	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-153915	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-153915	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-153915	1	5	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-154002	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-154002	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-154002	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-154002	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-154002	1	5	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-154937	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-154937	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-154937	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-154937	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-154937	1	5	1	OtherExpensesOverAssets	rr/2021	Component1OtherExpensesOverAssets	rr/2021
0001193125-23-154937	1	6	1	OtherExpensesOverAssets	rr/2021	Component2OtherExpensesOverAssets	rr/2021
0001193125-23-154937	1	7	1	OtherExpensesOverAssets	rr/2021	Component3OtherExpensesOverAssets	rr/2021
0001193125-23-154937	1	8	1	ExpensesOverAssets	rr/2021	AcquiredFundFeesAndExpensesOverAssets	rr/2021
0001193125-23-154937	1	9	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-155078	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-155078	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-155078	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-155078	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-155078	1	5	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-155590	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-155590	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-155590	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-155590	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-155596	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-155596	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-155596	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-155596	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-157884	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-157884	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-157884	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-157884	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-157884	1	5	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-158014	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-158014	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-158014	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-158014	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-158091	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-158091	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-158091	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-158091	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-158630	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-158630	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-158630	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-158630	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-158630	1	5	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-158701	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-158701	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-158701	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-158701	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-158701	1	5	1	ExpensesOverAssets	rr/2021	AcquiredFundFeesAndExpensesOverAssets	rr/2021
0001193125-23-158701	1	6	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-158808	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-158808	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-158808	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-158808	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-158827	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-158827	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-158827	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-158827	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-158827	1	5	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-160861	1	1	1	NetExpensesOverAssets	rr/2021	ExpensesOverAssets	rr/2021
0001193125-23-160861	1	2	1	ExpensesOverAssets	rr/2021	ManagementFeesOverAssets	rr/2021
0001193125-23-160861	1	3	1	ExpensesOverAssets	rr/2021	DistributionAndService12b1FeesOverAssets	rr/2021
0001193125-23-160861	1	4	1	ExpensesOverAssets	rr/2021	OtherExpensesOverAssets	rr/2021
0001193125-23-160861	1	5	1	NetExpensesOverAssets	rr/2021	FeeWaiverOrReimbursementOverAssets	rr/2021
0001193125-23-162440	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001193125-23-162440	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001193125-23-162440	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001193125-23-162440	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001193125-23-162440	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001193125-23-162624	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001193125-23-162624	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001193125-23-162624	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001193125-23-162624	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001193125-23-162624	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001193125-23-163330	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001193125-23-163330	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001193125-23-163330	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001193125-23-163330	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001193125-23-163330	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001193125-23-163530	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001193125-23-163530	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001193125-23-163530	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001193125-23-163530	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001193125-23-163616	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001193125-23-163616	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001193125-23-163616	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001193125-23-163616	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001193125-23-163616	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001193125-23-163616	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001193125-23-164090	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001193125-23-164090	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001193125-23-164090	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001193125-23-164090	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001193125-23-164090	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001193125-23-166146	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001193125-23-166146	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001193125-23-166146	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001193125-23-166146	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001193125-23-166146	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001193125-23-166146	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001193125-23-166150	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001193125-23-166150	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001193125-23-166150	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001193125-23-166150	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001193125-23-166150	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001193125-23-166150	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001193125-23-166151	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001193125-23-166151	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001193125-23-166151	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001193125-23-166151	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001193125-23-166151	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001193125-23-166151	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001193125-23-166850	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001193125-23-166850	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001193125-23-166850	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001193125-23-166850	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001193125-23-166850	1	5	1	ExpensesOverAssets	rr/2023	AcquiredFundFeesAndExpensesOverAssets	rr/2023
0001193125-23-166850	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001193125-23-167464	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001193125-23-167464	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001193125-23-167464	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001193125-23-167464	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001193125-23-167464	1	5	1	OtherExpensesOverAssets	rr/2023	Component1OtherExpensesOverAssets	rr/2023
0001193125-23-167464	1	6	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001193125-23-170805	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001193125-23-170805	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
0001193125-23-170805	1	3	1	ExpensesOverAssets	rr/2023	DistributionAndService12b1FeesOverAssets	rr/2023
0001193125-23-170805	1	4	1	ExpensesOverAssets	rr/2023	OtherExpensesOverAssets	rr/2023
0001193125-23-170805	1	5	1	NetExpensesOverAssets	rr/2023	FeeWaiverOrReimbursementOverAssets	rr/2023
0001193125-23-170823	1	1	1	NetExpensesOverAssets	rr/2023	ExpensesOverAssets	rr/2023
0001193125-23-170823	1	2	1	ExpensesOverAssets	rr/2023	ManagementFeesOverAssets	rr/2023
